label,x_um,y_um,z_um,r_um,brightness,x_vox,y_vox,z_vox
1644,240.4723,47.5578,105.2682,7.2335,1.47556,240.4723,47.5578,26.3171
1645,107.7029,42.6507,214.5832,5.2539,0.40850,107.7029,42.6507,53.6458
1646,144.5910,205.4794,22.7476,5.0262,1.03259,144.5910,205.4794,5.6869
1647,134.8040,177.2411,104.7932,7.3316,0.93100,134.8040,177.2411,26.1983
1648,137.1183,182.4002,79.1055,5.2751,2.01723,137.1183,182.4002,19.7764
1649,35.3253,207.5892,163.1507,6.6261,0.89835,35.3253,207.5892,40.7877
1650,31.2663,159.7069,183.0373,5.6580,0.65936,31.2663,159.7069,45.7593
1651,55.1620,137.0776,21.5128,5.2122,0.73789,55.1620,137.0776,5.3782
1652,8.4966,36.1830,188.8728,5.6747,2.14627,8.4966,36.1830,47.2182
1653,22.5834,67.5024,79.2280,5.3227,1.37958,22.5834,67.5024,19.8070
1654,133.7717,46.7043,73.2211,7.3787,0.79344,133.7717,46.7043,18.3053
1655,148.9701,21.6747,99.6070,5.6200,0.86774,148.9701,21.6747,24.9018
1656,211.6106,125.7921,90.6195,5.2759,0.39051,211.6106,125.7921,22.6549
1657,179.3088,107.8752,25.2246,7.2743,1.26249,179.3088,107.8752,6.3061
1658,47.1196,125.3671,209.1114,7.9855,0.34788,47.1196,125.3671,52.2778
1659,215.8813,75.6873,43.8035,6.1752,1.57000,215.8813,75.6873,10.9509
1660,137.3846,244.4323,206.3535,8.3151,1.08023,137.3846,244.4323,51.5884
1661,150.1183,147.6400,165.1498,5.5519,4.00000,150.1183,147.6400,41.2874
1662,41.8942,34.0936,175.5098,6.9037,0.51681,41.8942,34.0936,43.8775
1663,44.2065,150.4577,17.2138,5.6320,0.94026,44.2065,150.4577,4.3034
1664,111.2910,95.1189,138.8754,5.1320,2.94166,111.2910,95.1189,34.7188
1665,156.9539,135.9306,195.7059,8.9971,2.04385,156.9539,135.9306,48.9265
1666,30.1138,170.7402,86.7226,6.2945,0.65854,30.1138,170.7402,21.6806
1667,135.6798,169.1482,229.0158,5.0434,1.14383,135.6798,169.1482,57.2539
1668,151.1607,80.3164,149.7163,7.5765,1.00120,151.1607,80.3164,37.4291
1669,216.3039,110.0340,121.9645,7.6437,1.18433,216.3039,110.0340,30.4911
1670,47.7344,54.8918,173.9726,8.9924,0.65757,47.7344,54.8918,43.4931
1671,158.8790,238.0366,20.0066,8.9541,0.94782,158.8790,238.0366,5.0017
1672,171.0023,226.7868,49.3408,5.6939,0.38334,171.0023,226.7868,12.3352
1673,222.2480,236.8490,115.4402,7.1979,1.08445,222.2480,236.8490,28.8601
1674,40.8125,22.3167,84.2428,5.8045,1.30998,40.8125,22.3167,21.0607
1675,55.9813,10.4557,73.9490,6.0793,0.87245,55.9813,10.4557,18.4873
1676,142.4440,103.9423,224.1011,5.9175,0.37945,142.4440,103.9423,56.0253
1677,51.7650,106.5866,151.4767,5.1546,1.80962,51.7650,106.5866,37.8692
1678,245.5754,199.3756,30.5807,6.5031,1.24448,245.5754,199.3756,7.6452
1679,59.0483,220.8260,41.6380,5.4552,0.64687,59.0483,220.8260,10.4095
1680,194.0200,197.0724,185.1788,7.9312,0.84505,194.0200,197.0724,46.2947
1681,135.6768,61.2520,202.2991,5.7806,0.40641,135.6768,61.2520,50.5748
1682,181.1235,29.7888,232.0946,6.1098,0.54051,181.1235,29.7888,58.0237
1683,222.7119,165.3993,33.1089,6.8265,0.72420,222.7119,165.3993,8.2772
1684,65.1341,193.1432,10.1081,6.2323,2.08977,65.1341,193.1432,2.5270
1685,64.3418,210.9918,188.5225,6.6993,0.68133,64.3418,210.9918,47.1306
1686,194.8654,30.8407,137.7308,5.0761,1.46833,194.8654,30.8407,34.4327
1687,63.1202,118.0058,66.9391,6.8532,0.72398,63.1202,118.0058,16.7348
1688,59.6078,175.5753,176.1760,7.1490,1.16040,59.6078,175.5753,44.0440
1689,175.1493,58.0076,68.2317,5.2621,0.91866,175.1493,58.0076,17.0579
1690,47.1146,238.9232,204.8174,6.1207,1.68849,47.1146,238.9232,51.2043
1691,54.6860,98.1907,139.1198,7.3438,0.72551,54.6860,98.1907,34.7800
1692,218.9283,121.3337,9.7499,7.1733,0.38926,218.9283,121.3337,2.4375
1693,219.8929,137.9588,211.1919,5.8035,0.43641,219.8929,137.9588,52.7980
1694,154.0297,230.4521,108.3665,6.9726,0.72678,154.0297,230.4521,27.0916
1695,130.7303,242.0897,105.5810,5.1898,0.47263,130.7303,242.0897,26.3953
1696,223.4840,147.4792,165.6014,7.0189,1.27906,223.4840,147.4792,41.4004
1697,29.0638,201.5842,237.8977,7.3084,0.75619,29.0638,201.5842,59.4744
1698,249.4856,28.9291,173.0332,5.5101,4.00000,249.4856,28.9291,43.2583
1699,92.3228,159.7253,191.1808,5.4199,0.35253,92.3228,159.7253,47.7952
1700,245.9842,120.1143,29.6552,8.2474,1.12996,245.9842,120.1143,7.4138
1701,28.7527,233.5932,230.3915,5.5842,0.50826,28.7527,233.5932,57.5979
1702,219.8619,135.3988,192.9238,7.9656,0.74376,219.8619,135.3988,48.2309
1703,121.3000,202.5604,88.3841,6.9402,1.08856,121.3000,202.5604,22.0960
1704,93.2766,84.8819,243.6723,6.6189,0.24778,93.2766,84.8819,60.9181
1705,111.1268,21.8713,6.9822,5.8471,1.15269,111.1268,21.8713,1.7456
1706,199.5015,20.7284,194.9432,6.3574,3.13223,199.5015,20.7284,48.7358
1707,21.5600,8.7158,181.1706,5.7753,0.76181,21.5600,8.7158,45.2926
1708,14.8323,39.3530,63.2083,8.0190,1.16869,14.8323,39.3530,15.8021
1709,226.0294,181.8317,41.7355,6.0860,1.84957,226.0294,181.8317,10.4339
1710,66.1978,207.3616,228.5174,6.7054,0.90631,66.1978,207.3616,57.1294
1711,107.7529,237.8971,166.1234,5.6572,0.70569,107.7529,237.8971,41.5308
1712,9.6025,141.4472,152.3003,5.6024,0.25527,9.6025,141.4472,38.0751
1713,242.5160,98.9303,88.1526,5.0774,1.46902,242.5160,98.9303,22.0382
1714,114.7176,122.6957,159.5025,8.5271,0.93435,114.7176,122.6957,39.8756
1715,96.0082,80.8218,197.1562,5.7398,0.54465,96.0082,80.8218,49.2891
1716,106.3526,35.6580,173.8903,5.8753,1.07892,106.3526,35.6580,43.4726
1717,14.1982,24.2908,202.2041,5.1114,0.70454,14.1982,24.2908,50.5510
1718,49.4437,148.7433,239.1119,5.5518,0.72829,49.4437,148.7433,59.7780
1719,6.4014,226.6750,157.6141,5.2973,1.43875,6.4014,226.6750,39.4035
1720,49.9207,180.4224,12.8534,6.1079,0.44797,49.9207,180.4224,3.2133
1721,30.1431,87.0347,233.2840,6.0229,1.87459,30.1431,87.0347,58.3210
1722,59.4160,229.0215,89.9681,5.6946,0.43231,59.4160,229.0215,22.4920
1723,34.7975,123.0325,198.5872,5.3585,0.67192,34.7975,123.0325,49.6468
1724,61.5618,113.1679,35.7402,6.3214,3.17011,61.5618,113.1679,8.9350
1725,121.0638,181.3456,237.5580,6.0241,1.96681,121.0638,181.3456,59.3895
1726,186.0789,44.7808,181.5042,5.6083,1.06031,186.0789,44.7808,45.3761
1727,17.9870,107.2086,16.8954,5.5294,0.56875,17.9870,107.2086,4.2239
1728,163.5334,209.4338,114.8292,8.5224,0.72792,163.5334,209.4338,28.7073
1729,62.6007,92.9937,9.5195,7.7931,1.04495,62.6007,92.9937,2.3799
1730,244.7549,191.2795,111.3081,7.4185,1.02277,244.7549,191.2795,27.8270
1731,125.2247,201.7157,185.0159,8.0229,0.94694,125.2247,201.7157,46.2540
1732,71.3185,99.7786,46.3009,6.8764,0.98167,71.3185,99.7786,11.5752
1733,202.4197,113.1547,175.2298,5.0609,0.87930,202.4197,113.1547,43.8075
1734,76.6427,20.3084,217.0575,7.9266,0.42097,76.6427,20.3084,54.2644
1735,110.9895,39.0214,155.6605,6.9396,0.73352,110.9895,39.0214,38.9151
1736,107.8406,122.2406,112.6499,5.0154,1.73113,107.8406,122.2406,28.1625
1737,187.0346,127.9230,133.8971,5.0892,0.43999,187.0346,127.9230,33.4743
1738,115.2050,143.8550,97.3271,7.0471,0.89250,115.2050,143.8550,24.3318
1739,242.7046,12.6069,89.3943,5.0238,0.61149,242.7046,12.6069,22.3486
1740,182.9831,126.1105,83.1423,6.8909,1.06909,182.9831,126.1105,20.7856
1741,198.6513,185.1706,18.4298,5.1167,0.79201,198.6513,185.1706,4.6074
1742,212.3304,16.7413,97.5553,8.7975,2.42647,212.3304,16.7413,24.3888
1743,173.4558,17.2226,6.6193,5.2739,1.35520,173.4558,17.2226,1.6548
1744,55.7147,145.1104,172.1579,5.1239,0.45517,55.7147,145.1104,43.0395
1745,194.7231,157.1503,225.0537,7.7007,1.49591,194.7231,157.1503,56.2634
1746,155.0516,95.0707,44.4264,6.1499,0.62827,155.0516,95.0707,11.1066
1747,31.0851,182.7039,179.0561,6.4239,0.70737,31.0851,182.7039,44.7640
1748,116.0750,122.3129,206.3744,7.3662,1.20719,116.0750,122.3129,51.5936
1749,99.6253,191.2273,166.3592,5.4867,0.74450,99.6253,191.2273,41.5898
1750,94.2926,173.1025,7.1325,6.0911,1.70867,94.2926,173.1025,1.7831
1751,86.9609,214.6847,176.0145,5.9172,0.62832,86.9609,214.6847,44.0036
1752,39.1083,195.8663,146.4246,6.1426,0.68979,39.1083,195.8663,36.6062
1753,110.4825,90.6039,58.8930,7.7245,0.67447,110.4825,90.6039,14.7232
1754,132.2269,137.7496,114.3689,5.2528,0.71221,132.2269,137.7496,28.5922
1755,247.6698,34.4884,44.6995,6.5624,1.93385,247.6698,34.4884,11.1749
1756,207.6320,15.2199,160.3360,5.0447,1.45831,207.6320,15.2199,40.0840
1757,171.8595,84.5900,109.3691,5.1769,2.78979,171.8595,84.5900,27.3423
1758,36.8204,12.5821,114.5067,5.9899,3.89848,36.8204,12.5821,28.6267
1759,112.0169,172.7086,95.5770,6.2771,0.53879,112.0169,172.7086,23.8943
1760,6.8061,121.8434,22.9520,5.0722,1.04316,6.8061,121.8434,5.7380
1761,79.5400,128.4787,9.7240,5.3933,0.49375,79.5400,128.4787,2.4310
1762,88.2967,119.2382,7.4892,6.0097,0.62715,88.2967,119.2382,1.8723
1763,107.6515,75.6268,169.3687,5.5250,0.68520,107.6515,75.6268,42.3422
1764,12.6345,28.5138,86.6397,8.5504,0.53031,12.6345,28.5138,21.6599
1765,107.5317,183.9656,140.6977,7.3568,0.53199,107.5317,183.9656,35.1744
1766,86.6513,56.5324,200.6482,5.2769,0.91707,86.6513,56.5324,50.1620
1767,23.3324,33.7277,214.2987,6.2062,0.48189,23.3324,33.7277,53.5747
1768,57.0844,248.8705,151.6340,5.1273,1.65744,57.0844,248.8705,37.9085
1769,90.9734,164.8146,139.5471,5.0056,0.57657,90.9734,164.8146,34.8868
1770,151.2314,132.1608,89.9546,5.0932,4.00000,151.2314,132.1608,22.4887
1771,139.2111,119.2565,108.8430,5.1778,0.76275,139.2111,119.2565,27.2107
1772,151.6604,9.4733,190.2628,8.1369,1.04416,151.6604,9.4733,47.5657
1773,180.1213,246.0423,14.5586,6.8641,0.45969,180.1213,246.0423,3.6397
1774,213.9089,158.2718,244.4666,6.5841,2.78335,213.9089,158.2718,61.1167
1775,38.6865,112.3687,202.1241,5.4652,1.95756,38.6865,112.3687,50.5310
1776,190.6533,209.3073,98.3384,5.9219,1.19500,190.6533,209.3073,24.5846
1777,243.8239,238.8802,185.3385,8.4864,0.44571,243.8239,238.8802,46.3346
1778,104.0637,124.6722,173.9524,7.6982,1.13474,104.0637,124.6722,43.4881
1779,163.7531,247.0966,202.7711,5.7648,0.51025,163.7531,247.0966,50.6928
1780,243.3648,22.9962,83.5637,5.2474,2.40467,243.3648,22.9962,20.8909
1781,69.8328,247.7073,117.9214,6.0028,1.62501,69.8328,247.7073,29.4803
1782,245.2152,65.4564,24.1102,5.4780,1.05893,245.2152,65.4564,6.0275
1783,139.0563,105.8824,191.1134,6.3149,0.23181,139.0563,105.8824,47.7783
1784,237.9875,181.9922,56.1209,5.6232,0.55430,237.9875,181.9922,14.0302
1785,246.4635,164.0778,243.7317,7.6209,1.51083,246.4635,164.0778,60.9329
1786,81.9095,109.9444,29.0969,7.2463,2.07038,81.9095,109.9444,7.2742
1787,72.5413,32.5617,115.1008,5.2203,1.94547,72.5413,32.5617,28.7752
1788,139.3563,28.0264,60.3533,5.5546,0.38473,139.3563,28.0264,15.0883
1789,157.0503,222.5944,46.0982,6.7238,1.19833,157.0503,222.5944,11.5246
1790,199.8987,106.2816,153.3258,6.3361,1.83916,199.8987,106.2816,38.3314
1791,39.4943,179.7266,86.5667,5.0844,0.36972,39.4943,179.7266,21.6417
1792,23.1994,226.7378,125.9188,5.5547,0.99527,23.1994,226.7378,31.4797
1793,180.7122,24.4048,102.7386,5.3576,1.17857,180.7122,24.4048,25.6847
1794,211.0035,142.7662,240.9198,6.2677,0.83489,211.0035,142.7662,60.2299
1795,82.4449,184.7768,72.3252,6.8626,0.32913,82.4449,184.7768,18.0813
1796,20.2030,26.9994,230.7040,8.6310,0.82249,20.2030,26.9994,57.6760
1797,244.0690,68.3779,137.4031,5.4101,0.82170,244.0690,68.3779,34.3508
1798,151.1907,167.2280,55.1307,5.1865,0.91499,151.1907,167.2280,13.7827
1799,143.1181,121.3163,35.3160,5.3985,0.71314,143.1181,121.3163,8.8290
1800,197.4611,68.8919,110.0349,6.0731,0.76659,197.4611,68.8919,27.5087
1801,47.8686,190.2176,22.8277,5.6452,0.97646,47.8686,190.2176,5.7069
1802,145.8100,115.6908,155.1961,5.5166,1.30405,145.8100,115.6908,38.7990
1803,215.8859,88.2610,83.5449,6.7855,0.83305,215.8859,88.2610,20.8862
1804,213.1710,161.2703,219.0466,6.8760,0.78209,213.1710,161.2703,54.7617
1805,163.7864,42.8046,249.5118,5.2914,1.05698,163.7864,42.8046,62.3779
1806,65.6582,123.1263,100.1622,5.6362,0.31583,65.6582,123.1263,25.0405
1807,18.0650,150.0773,128.4190,8.0787,1.33139,18.0650,150.0773,32.1047
1808,135.9482,145.3308,193.7201,6.0497,0.99966,135.9482,145.3308,48.4300
1809,49.6304,186.8186,175.3395,5.1734,1.02410,49.6304,186.8186,43.8349
1810,11.1359,145.4268,11.4770,8.0378,1.77969,11.1359,145.4268,2.8692
1811,138.0726,152.7283,47.3760,8.0352,0.30984,138.0726,152.7283,11.8440
1812,56.7542,198.1820,232.4077,5.4785,0.30596,56.7542,198.1820,58.1019
1813,130.9821,8.3237,114.0803,6.0671,1.17855,130.9821,8.3237,28.5201
1814,73.0424,58.1416,44.0998,7.3107,0.99574,73.0424,58.1416,11.0249
1815,15.1906,78.0827,209.4441,5.9338,1.10750,15.1906,78.0827,52.3610
1816,36.2476,10.3254,153.0317,6.2760,0.75785,36.2476,10.3254,38.2579
1817,80.7755,60.2303,214.4191,6.7416,1.48976,80.7755,60.2303,53.6048
1818,224.0495,133.1675,235.7544,7.8306,1.74994,224.0495,133.1675,58.9386
1819,196.7068,16.4820,37.4213,8.8786,1.33695,196.7068,16.4820,9.3553
1820,8.6206,171.4535,204.5904,5.8723,0.85513,8.6206,171.4535,51.1476
1821,32.2270,133.3485,102.9173,5.5822,0.28235,32.2270,133.3485,25.7293
1822,187.1026,10.2967,80.5717,5.7139,1.58652,187.1026,10.2967,20.1429
1823,139.7002,229.0633,197.1679,5.4559,2.08139,139.7002,229.0633,49.2920
1824,214.4006,136.9581,115.4152,5.6050,1.47217,214.4006,136.9581,28.8538
1825,197.5528,119.8477,215.9068,6.8954,0.58991,197.5528,119.8477,53.9767
1826,232.2707,246.7420,87.4484,7.5989,1.49822,232.2707,246.7420,21.8621
1827,107.6148,200.9731,12.7685,5.1237,1.67585,107.6148,200.9731,3.1921
1828,171.1406,194.2910,9.6668,6.0382,2.54795,171.1406,194.2910,2.4167
1829,166.3783,209.5397,244.5671,8.1130,0.59116,166.3783,209.5397,61.1418
1830,207.0075,82.5498,246.4688,5.9018,0.87295,207.0075,82.5498,61.6172
1831,10.4634,19.1589,155.8937,7.1655,1.56575,10.4634,19.1589,38.9734
1832,21.3216,182.9515,225.2967,5.5403,1.03505,21.3216,182.9515,56.3242
1833,241.6230,177.6296,77.5609,7.7616,0.51151,241.6230,177.6296,19.3902
1834,84.0506,145.4995,45.9648,6.0723,1.28245,84.0506,145.4995,11.4912
1835,97.7923,13.7103,85.0262,7.5193,1.41510,97.7923,13.7103,21.2566
1836,90.4745,203.5707,66.3465,5.7825,1.05420,90.4745,203.5707,16.5866
1837,194.4751,152.0711,211.4086,6.2734,1.14082,194.4751,152.0711,52.8521
1838,36.6616,118.4689,10.5549,5.0182,0.85622,36.6616,118.4689,2.6387
1839,249.2118,132.1310,122.1195,5.0622,2.42776,249.2118,132.1310,30.5299
1840,135.1495,115.9012,85.4801,5.5964,0.58251,135.1495,115.9012,21.3700
1841,116.4395,79.4048,217.1875,5.5880,0.70300,116.4395,79.4048,54.2969
1842,107.8954,69.9244,37.6076,5.7713,1.00661,107.8954,69.9244,9.4019
1843,7.2007,153.5155,46.3241,5.1589,1.69447,7.2007,153.5155,11.5810
1844,32.5092,51.8290,245.1278,5.9284,0.40721,32.5092,51.8290,61.2820
1845,240.5729,217.2795,131.5569,6.8922,0.45558,240.5729,217.2795,32.8892
1846,171.0873,242.0235,126.3239,7.6029,0.29445,171.0873,242.0235,31.5810
1847,120.7717,146.9907,172.1841,8.1138,1.01981,120.7717,146.9907,43.0460
1848,51.3967,246.8406,166.1608,7.0112,0.51121,51.3967,246.8406,41.5402
1849,16.8530,125.0512,53.5282,5.5197,0.79395,16.8530,125.0512,13.3821
1850,81.2897,179.0674,90.0161,6.6650,1.48710,81.2897,179.0674,22.5040
1851,246.3162,11.3212,14.1935,7.7498,0.68050,246.3162,11.3212,3.5484
1852,63.1319,194.8205,48.5584,6.2747,1.14886,63.1319,194.8205,12.1396
1853,84.3491,165.0333,89.7572,6.0851,0.83560,84.3491,165.0333,22.4393
1854,245.5266,22.4101,127.3224,8.2698,1.49671,245.5266,22.4101,31.8306
1855,36.8415,249.2224,226.9555,5.1697,1.32986,36.8415,249.2224,56.7389
1856,8.2104,192.5137,79.8419,6.2810,0.66023,8.2104,192.5137,19.9605
1857,238.0713,178.4953,229.6397,5.9403,0.90376,238.0713,178.4953,57.4099
1858,192.2757,200.0598,67.0445,6.0493,1.87058,192.2757,200.0598,16.7611
1859,148.6362,8.6018,233.4451,7.3290,1.26621,148.6362,8.6018,58.3613
1860,216.3410,204.7520,156.1146,7.3687,0.43250,216.3410,204.7520,39.0286
1861,70.5809,127.1742,168.6434,5.1386,1.48197,70.5809,127.1742,42.1608
1862,87.6697,246.7991,180.4802,5.4817,0.52165,87.6697,246.7991,45.1201
1863,186.6873,84.3969,87.0824,7.0726,2.33382,186.6873,84.3969,21.7706
1864,25.7989,132.7680,201.5237,5.5965,1.84866,25.7989,132.7680,50.3809
1865,244.7583,141.6182,246.0582,6.5308,1.18997,244.7583,141.6182,61.5145
1866,11.8977,94.6116,20.8890,5.7109,1.09893,11.8977,94.6116,5.2222
1867,185.9962,104.8822,8.3424,5.6683,0.88213,185.9962,104.8822,2.0856
1868,191.6373,145.9413,12.3095,7.8056,1.50248,191.6373,145.9413,3.0774
1869,52.4453,58.9763,48.6163,5.3915,0.80054,52.4453,58.9763,12.1541
1870,23.6045,72.1668,248.5100,5.9781,1.15182,23.6045,72.1668,62.1275
1871,123.7663,53.6727,79.1898,5.6929,1.68735,123.7663,53.6727,19.7974
1872,62.5401,12.6890,230.4093,6.6103,0.71385,62.5401,12.6890,57.6023
1873,45.6003,156.6896,162.5193,7.0193,0.69093,45.6003,156.6896,40.6298
1874,124.2336,223.6345,243.2460,7.9251,0.48840,124.2336,223.6345,60.8115
1875,184.5915,128.3349,200.0304,6.8892,0.52799,184.5915,128.3349,50.0076
1876,199.1308,80.6854,17.6135,5.7480,0.33386,199.1308,80.6854,4.4034
1877,103.0587,180.6052,61.3369,8.5809,1.54945,103.0587,180.6052,15.3342
1878,112.9882,184.8555,37.0100,5.5845,2.96047,112.9882,184.8555,9.2525
1879,155.2159,142.6940,105.5063,6.1942,2.35184,155.2159,142.6940,26.3766
1880,101.5552,214.8669,125.4495,5.9859,0.37695,101.5552,214.8669,31.3624
1881,132.4272,7.2884,63.0967,5.8092,1.54483,132.4272,7.2884,15.7742
1882,149.4726,175.7455,67.6617,5.5146,2.34730,149.4726,175.7455,16.9154
1883,109.3472,90.4961,228.1783,8.5705,0.76027,109.3472,90.4961,57.0446
1884,27.4644,44.8895,179.6740,6.4326,1.06276,27.4644,44.8895,44.9185
1885,20.1523,61.8387,228.3271,7.2481,0.29977,20.1523,61.8387,57.0818
1886,135.3710,103.3006,163.3623,5.5691,1.17356,135.3710,103.3006,40.8406
1887,103.2936,201.6721,38.6338,6.0210,0.52828,103.2936,201.6721,9.6585
1888,107.2760,215.0859,56.4456,5.1971,1.12725,107.2760,215.0859,14.1114
1889,117.4496,108.0111,62.6349,5.4728,0.39191,117.4496,108.0111,15.6587
1890,228.5986,58.7550,107.4858,6.8691,1.38502,228.5986,58.7550,26.8714
1891,239.6912,224.4181,240.3773,6.0018,1.84912,239.6912,224.4181,60.0943
1892,119.7635,112.6559,125.7037,6.4958,0.62506,119.7635,112.6559,31.4259
1893,42.8074,92.4713,9.0425,8.0104,0.50553,42.8074,92.4713,2.2606
1894,193.0651,106.5243,201.7916,6.0436,0.27428,193.0651,106.5243,50.4479
1895,198.1919,226.3411,244.2661,6.0962,0.85227,198.1919,226.3411,61.0665
1896,85.2840,187.4660,166.6909,6.3134,0.70542,85.2840,187.4660,41.6727
1897,223.5593,220.6527,21.6198,6.7595,0.39431,223.5593,220.6527,5.4049
1898,151.6649,79.0917,213.5858,5.1960,1.31234,151.6649,79.0917,53.3964
1899,26.7205,59.5881,169.7414,6.9763,0.76339,26.7205,59.5881,42.4353
1900,98.5721,218.4390,13.4250,5.3185,0.52443,98.5721,218.4390,3.3563
1901,242.1072,171.0226,97.8435,5.4096,0.71695,242.1072,171.0226,24.4609
1902,69.7262,43.9563,155.6709,7.5202,1.90177,69.7262,43.9563,38.9177
1903,196.0005,78.1757,62.1009,7.0516,1.43586,196.0005,78.1757,15.5252
1904,27.6968,116.4654,27.2044,7.2686,0.92495,27.6968,116.4654,6.8011
1905,202.2020,164.2538,208.5901,7.0300,1.44985,202.2020,164.2538,52.1475
1906,154.2944,152.6238,154.0579,5.3459,0.49830,154.2944,152.6238,38.5145
1907,220.8929,79.6441,175.7414,5.4499,1.01961,220.8929,79.6441,43.9354
1908,40.1187,10.7403,215.2256,5.9038,1.09242,40.1187,10.7403,53.8064
1909,142.7927,201.7121,180.4056,8.4383,0.75435,142.7927,201.7121,45.1014
1910,64.1624,77.3833,14.1170,7.6301,1.29858,64.1624,77.3833,3.5293
1911,172.6627,25.8327,138.0203,8.3188,0.62609,172.6627,25.8327,34.5051
1912,148.6713,198.4575,122.0614,6.6294,1.35784,148.6713,198.4575,30.5154
1913,203.9416,224.6844,30.1724,5.5371,1.39252,203.9416,224.6844,7.5431
1914,119.9785,25.7793,222.6689,7.0085,0.17372,119.9785,25.7793,55.6672
1915,225.8198,206.3183,13.1954,6.1503,2.04252,225.8198,206.3183,3.2989
1916,94.6758,47.5463,162.6610,5.7422,0.16064,94.6758,47.5463,40.6653
1917,158.9568,117.3842,140.9137,5.3539,0.69099,158.9568,117.3842,35.2284
1918,166.8146,233.6229,248.3257,5.1759,1.85004,166.8146,233.6229,62.0814
1919,185.8550,220.0632,238.7879,5.0689,0.82665,185.8550,220.0632,59.6970
1920,48.9032,127.7448,224.9854,6.0716,0.41490,48.9032,127.7448,56.2464
1921,129.2220,247.6642,117.3829,6.2625,0.51880,129.2220,247.6642,29.3457
1922,246.4345,96.2782,73.7362,7.5130,1.85177,246.4345,96.2782,18.4340
1923,48.0770,124.0272,77.1990,6.5141,0.31572,48.0770,124.0272,19.2998
1924,205.3352,245.4908,238.6531,6.8142,1.96874,205.3352,245.4908,59.6633
1925,231.8067,169.5641,185.9031,5.9215,0.96748,231.8067,169.5641,46.4758
1926,93.1184,200.0745,13.1675,6.8894,0.48898,93.1184,200.0745,3.2919
1927,75.3942,170.8715,168.7331,6.6284,0.70478,75.3942,170.8715,42.1833
1928,36.7786,125.9443,165.6482,7.1098,0.54317,36.7786,125.9443,41.4120
1929,59.6843,94.8394,66.2051,6.1333,1.68158,59.6843,94.8394,16.5513
1930,160.9995,77.3122,245.0043,8.0524,1.55186,160.9995,77.3122,61.2511
1931,221.1647,68.0766,11.5086,7.3597,0.35647,221.1647,68.0766,2.8771
1932,202.4446,11.6395,11.3935,8.1587,0.78493,202.4446,11.6395,2.8484
1933,127.5726,168.0264,59.7970,7.8590,0.59576,127.5726,168.0264,14.9493
1934,30.6605,32.5777,68.5442,8.2307,2.17299,30.6605,32.5777,17.1361
1935,147.7227,153.5676,66.2340,5.4033,0.44483,147.7227,153.5676,16.5585
1936,165.2367,217.4168,217.9081,7.8678,2.61833,165.2367,217.4168,54.4770
1937,145.2114,112.1118,176.0066,7.9422,0.98022,145.2114,112.1118,44.0017
1938,46.7833,88.1535,152.7212,5.0748,0.49800,46.7833,88.1535,38.1803
1939,125.0268,128.4189,98.9422,5.6191,0.66607,125.0268,128.4189,24.7356
1940,198.1167,244.4186,103.5852,6.4845,0.61818,198.1167,244.4186,25.8963
1941,58.6657,201.9115,73.8890,5.0940,0.46544,58.6657,201.9115,18.4722
1942,145.2955,187.0911,221.6861,6.6556,1.05855,145.2955,187.0911,55.4215
1943,196.9585,181.0239,69.9889,5.0732,0.47867,196.9585,181.0239,17.4972
1944,98.2014,243.9768,118.3631,6.2415,0.27030,98.2014,243.9768,29.5908
1945,129.3527,241.0521,164.2879,5.3680,0.79628,129.3527,241.0521,41.0720
1946,198.3714,140.0963,117.8223,6.8450,0.33901,198.3714,140.0963,29.4556
1947,107.5796,142.0974,225.2626,6.8497,0.63680,107.5796,142.0974,56.3156
1948,228.0285,205.1332,37.1294,6.1529,0.57957,228.0285,205.1332,9.2823
1949,62.8887,117.7220,168.1392,6.0675,0.59290,62.8887,117.7220,42.0348
1950,113.8723,187.3271,230.0656,5.1016,3.32204,113.8723,187.3271,57.5164
1951,244.8325,199.1240,6.8624,5.1932,1.03443,244.8325,199.1240,1.7156
1952,232.1729,156.6254,103.9432,5.9686,1.15861,232.1729,156.6254,25.9858
1953,92.2591,165.4606,207.5069,5.1505,0.34444,92.2591,165.4606,51.8767
1954,28.4555,88.4422,169.2977,6.2377,0.67545,28.4555,88.4422,42.3244
1955,194.5196,38.2204,48.9187,5.3684,1.13790,194.5196,38.2204,12.2297
1956,168.5665,14.2495,65.5564,8.2261,0.54079,168.5665,14.2495,16.3891
1957,44.5195,67.8834,106.9603,5.0087,1.72433,44.5195,67.8834,26.7401
1958,154.1206,75.7385,226.7151,5.1505,0.48597,154.1206,75.7385,56.6788
1959,222.0737,228.4061,72.6449,6.1416,0.84213,222.0737,228.4061,18.1612
1960,204.8554,32.1979,231.0375,5.2527,0.70354,204.8554,32.1979,57.7594
1961,225.7526,106.2455,134.1243,7.6550,1.10362,225.7526,106.2455,33.5311
1962,119.6886,150.1149,30.6321,5.1103,0.68093,119.6886,150.1149,7.6580
1963,103.2798,19.3108,102.2879,5.0753,0.84999,103.2798,19.3108,25.5720
1964,155.4641,115.6479,242.8515,6.0164,0.86790,155.4641,115.6479,60.7129
1965,90.2549,66.2176,23.9860,7.2496,0.64363,90.2549,66.2176,5.9965
1966,118.3956,47.0364,217.7417,5.3536,1.33784,118.3956,47.0364,54.4354
1967,140.3565,7.2942,247.8610,5.4548,1.15377,140.3565,7.2942,61.9652
